
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.018711                       # Number of seconds simulated
system.cpu0.iew.iewExecSquashedInsts            40351                       # Number of squashed instructions skipped in execute
system.cpu0.iew.exec_swp                            0                       # number of swp insts executed
system.cpu0.iew.exec_nop                      2728598                       # number of nop insts executed
system.cpu0.iew.exec_refs                    10878946                       # number of memory reference insts executed
system.cpu0.iew.exec_branches                 3225673                       # Number of branches executed
system.cpu0.iew.exec_stores                   3537631                       # Number of stores executed
system.cpu0.iew.exec_rate                    2.075374                       # Inst execution rate
system.cpu0.iew.wb_sent                      38772322                       # cumulative count of insts sent to commit
system.cpu0.iew.wb_count                     38752018                       # cumulative count of insts written-back
system.cpu0.iew.wb_producers                 27061582                       # num instructions producing a value
system.cpu0.iew.wb_consumers                 37761138                       # num instructions consuming a value
system.cpu0.iew.wb_penalized                        0                       # number of instrctions required to write to 'other' IQ
system.cpu0.iew.wb_rate                      2.073621                       # insts written-back per cycle
system.cpu0.iew.wb_fanout                    0.716652                       # average fanout of values written-back
system.cpu0.iew.wb_penalized_rate                   0                       # fraction of instructions written-back that wrote to 'other' IQ
system.cpu0.commit.commitCommittedInsts      41059335                       # The number of committed instructions
system.cpu0.commit.commitCommittedOps        41059335                       # The number of committed instructions
system.cpu0.commit.commitSquashedInsts         672376                       # The number of squashed insts skipped by commit
system.cpu0.commit.commitNonSpecStalls           1161                       # The number of times commit has been forced to stall to communicate backwards
system.cpu0.commit.branchMispredicts            15769                       # The number of times a branch was mispredicted
system.cpu0.commit.committed_per_cycle::samples     18532553                       # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::mean     2.215525                       # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::stdev     2.568833                       # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::0      7363629     39.73%     39.73% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::1      2024925     10.93%     50.66% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::2      2692032     14.53%     65.19% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::3      1671426      9.02%     74.20% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::4      1517674      8.19%     82.39% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::5       637625      3.44%     85.83% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::6       779017      4.20%     90.04% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::7        66655      0.36%     90.40% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::8      1779570      9.60%    100.00% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::min_value            0                       # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::max_value            8                       # Number of insts commited each cycle
system.cpu0.commit.committed_per_cycle::total     18532553                       # Number of insts commited each cycle
system.cpu0.commit.committedInsts            41059335                       # Number of instructions committed
system.cpu0.commit.committedOps              41059335                       # Number of ops (including micro ops) committed
system.cpu0.commit.swp_count                        0                       # Number of s/w prefetches committed
system.cpu0.commit.refs                      10801651                       # Number of memory references committed
system.cpu0.commit.loads                      7287422                       # Number of loads committed
system.cpu0.commit.membars                        513                       # Number of memory barriers committed
system.cpu0.commit.branches                   3170386                       # Number of branches committed
system.cpu0.commit.fp_insts                  10433588                       # Number of committed floating point instructions.
system.cpu0.commit.int_insts                 32140287                       # Number of committed integer instructions.
system.cpu0.commit.function_calls              858806                       # Number of function calls committed.
system.cpu0.commit.bw_lim_events              1779570                       # number cycles where commit BW limit reached
system.cpu0.commit.bw_limited                       0                       # number of insts not committed due to BW limits
system.cpu0.rob.rob_reads                    58464479                       # The number of ROB reads
system.cpu0.rob.rob_writes                   83557835                       # The number of ROB writes
system.cpu0.timesIdled                           2551                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu0.idleCycles                          61279                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu0.quiesceCycles                       22908                       # Total number of cycles that CPU has spent quiesced or waiting for an interrupt
system.cpu0.committedInsts                   38344654                       # Number of Instructions Simulated
system.cpu0.committedOps                     38344654                       # Number of Ops (including micro ops) Simulated
system.cpu0.committedInsts_total             38344654                       # Number of Instructions Simulated
system.cpu0.cpi                              0.487371                       # CPI: Cycles Per Instruction
system.cpu0.cpi_total                        0.487371                       # CPI: Total CPI of All Threads
system.cpu0.ipc                              2.051823                       # IPC: Instructions Per Cycle
system.cpu0.ipc_total                        2.051823                       # IPC: Total IPC of All Threads
system.cpu0.int_regfile_reads                42052584                       # number of integer regfile reads
system.cpu0.int_regfile_writes               23674324                       # number of integer regfile writes
system.cpu0.fp_regfile_reads                 13148721                       # number of floating regfile reads
system.cpu0.fp_regfile_writes                 8948634                       # number of floating regfile writes
system.cpu0.misc_regfile_reads                 132316                       # number of misc regfile reads
system.cpu0.misc_regfile_writes                  1080                       # number of misc regfile writes
system.cpu0.icache.replacements                  5626                       # number of replacements
system.cpu0.icache.tagsinuse               484.745624                       # Cycle average of tags in use
system.cpu0.icache.total_refs                 4775810                       # Total number of references to valid blocks.
